,control_day1,covid_day1,chi,control_day3,covid_day3,chi,control_day7,covid_day7,chi,control_day14,covid_day14,chi
866,,,,14.592861355,34.02346423,11.096704484108859,6.435123965499999,35.39602227,23.695702986221203,,,
869,,,,,,,9.817239155,21.249101785,6.150259173940445,,,
870,,,,6.259022865,2.6008590055000003,5.14528576699193,,,,,,
872,,,,,,,222.62331114999998,124.0272064,78.37951167360139,,,
873,,,,78.15710847,192.19797614500004,67.66626663256463,60.703618164999995,158.05558724999997,59.96248566484506,96.044641815,42.027436904999995,69.42746551222096
875,89.49537772,14.240895640000002,397.67422051897285,,,,,,,,,
876,,,,,,,,,,311.07361405,735.27084975,244.7306252338224
880,,,,,,,,,,1.5348898745,6.1805940075,3.4919890976795047
886,,,,304.08997815,171.966257895,101.51222494287381,,,,,,
888,,,,,,,,,,11.231213456999999,0.3371050565,352.06116180533957
891,,,,3.1295114314999997,11.270389025,5.880354958940769,,,,21.283026289,12.023480613499999,7.130978863175655
893,3.938219524,16.7954655795,9.842464643161833,,,,,,,,,
894,16.981919305,1.6650080409999999,140.90488747930925,10.43170477,24.65064517,8.201743390668106,3.681464683,29.155472805000002,22.257402379989358,,,
895,,,,0.694486541,18.206013035,16.84353183536342,3.795253097,0.5133225875,20.983038992389805,9.920629675,31.431670175,14.721612336104258
897,67.9276772,36.967851350000004,25.928226327991016,,,,,,,,,
898,,,,474.19596064999996,311.11643695,85.48224359644801,,,,,,
900,534.34237575,121.23909408,1407.5849264752553,,,,,,,,,
901,,,,,,,,,,30.792168179500003,12.754644565,25.50853193012088
903,319.32616505000004,184.4234088,98.67919567403054,,,,,,,,,
904,,,,,,,,,,31.7032230625,0.1348420225,7390.594289600126
905,30.56745475,16.4624639715,12.085114670926282,6.259022865,16.472107035,6.332346435211504,4.4277952795,1.5399677630000002,5.4154041178162995,,,
906,,,,,,,9.48813274,55.28845221,37.94045916833709,,,
907,,,,,,,8.18103263,151.863869735,135.9425234887451,,,
911,,,,60.800707634999995,138.349623605,43.46838257610395,17.9264991145,74.02107014500001,42.509529961292486,582.1897077,371.18250995000005,119.95187356296816
916,,,,,,,,,,7.362687845,0.2359735395,215.23623750288473
918,3.938219524,29.72780684,22.37308717421645,,,,,,,41.08716124,21.417842958999998,18.06354087010004
919,19.149261956,7.580863474500001,17.653377333193323,,,,4.3898658085,16.16966151,8.581724897782223,,,
920,,,,,,,,,,42.048235219999995,13.5407545405,60.017073070881985
921,,,,,,,,,,66.656804245,21.417842958999998,95.5541425041694
923,,,,,,,,,,11.044031765,0.0674210115,1787.0687631829999
924,,,,,,,92.92125374,59.579626010000005,18.65846119106756,,,
927,2199.9449055,4422.774982999999,1117.1659359633884,,,,3398.2086785,1920.100247,1137.8596188844667,,,
930,,,,,,,,,,0.8984721215000001,1.9891206160000001,0.598010059815858
932,,,,24.67588219,50.54420446,13.239304173718875,51.864372715,15.656338925,83.73743805739576,21.975130645,49.299442865,15.144553262813865
933,13.585535445,36.317482835,14.228448444222359,,,,,,,120.447155,68.40072418,39.602372541738276
934,,,,19.794307077000003,62.79657724,29.447389020969503,34.149105320000004,72.00564216499998,19.902848426972866,,,
935,,,,2.0863409545,13.543920105,9.69262362537927,,,,,,
936,,,,,,,,,,46.091671707,0.0337105055,62928.03262884563
945,30.56745475,0.333001608,2745.098326359414,6.953509406,0.866953002,42.73146153668134,,,,46.07248563,28.90247873,10.200133341506236
948,59.760498405,227.2305582,123.42627307659747,181.69034835000002,89.508456335,94.93517778545792,,,,328.81495455000004,218.4917415,55.705589850295105
950,579.03720165,1172.11076345,300.0878932899098,,,,659.7466342499999,402.61074924999997,164.2252808150358,60.10544502500001,15.2260790405,132.2833991478186
953,202.3689767,104.40454177,91.92158069422084,,,,,,,,,
954,37.21485259,10.942148959,63.08221160840811,,,,4.0905163145,23.99535413,16.511636640778292,,,
955,,,,,,,,,,31.771804361,4.753281689,153.57822555872056
957,,,,,,,182.30050185,51.02546839,337.73593763426334,,,
958,,,,42.73541358,27.087840215,9.03898392303247,,,,,,
962,77.971458895,37.59476781,43.364470056385706,38.90853427500001,86.79256656000001,26.417936912671504,,,,60.298294225,38.240991539999996,12.722593796471115
964,,,,0.694486541,13.216592185,11.864111986254544,,,,,,
965,98.349762095,44.65815775,64.55233539363864,,,,49.10254088,180.70653629999998,95.84385803153364,,,
967,,,,,,,,,,92.325861575,46.29810356,45.75899108139186
971,49.02951116,12.2272512865,110.76948531286146,23.6384743755,11.270389025,13.572693444559487,26.415053792,3.0799355260000003,176.7984231784879,,,
972,67.782307335,40.893514485,17.68024074319694,,,,,,,,,
974,36.13118126,87.05098757000002,29.7851494512105,,,,146.17791105,36.537551685000004,329.0042120315742,,,
975,,,,6.94486541,1.7339060035,15.660651662419163,,,,,,
977,40.069400785,18.18219347,26.34719759418495,24.32431692,79.03862275,37.87585307410701,11.676936233000001,39.188499555,19.313985608409084,,,
978,,,,2440.91536,573.9799649500001,6072.420610698703,988.67380865,286.59642295,1719.8841857050697,,,
979,,,,,,,,,,7.3501050855,16.339830808000002,4.945899961596356
980,43.320414765,1.3320064325,1323.5870272696716,,,,9.2267127205,38.445408470000004,22.206349607861235,,,
981,266.75490019999995,144.0114256,104.6164253573005,,,,,,,,,
986,123.6045862,54.554397769999994,87.39769325875388,,,,,,,466.18582999999995,300.46974175,91.39629749384494
987,,,,,,,,,,3.3692704565,16.205089178999998,10.167067916564749
988,,,,37.20257191300001,12.137342025,51.7630423567378,,,,,,
989,11.81465857,7.271313919000001,2.8388240210387083,,,,,,,,,
992,,,,,,,,,,1.3477081825,20.767980477000002,18.160021693500955
994,20.378303165,0.9990048245,375.9313218112552,13.212532266,2.6008590055000003,43.29631446744362,0.4090516315,16.318751596000002,15.510901766680174,,,
995,,,,91.418623385,19.07296604,274.4142744082689,42.67150319,12.380840746499999,74.1083945793779,,,
996,,,,,,,,,,1.684635228,4.045461461,1.3777168701647335
997,,,,4.1669192445,11.6463501435,4.803383539360436,33.811826355,5.38988717,149.87449673011216,6.794851391,3.067756406,4.528142130204111
998,,,,,,,,,,47.095849525,26.823195724999998,15.321831757414673
999,,,,,,,172.70675325000002,111.25158383,33.94772207658651,,,
1001,53.654936230000004,33.003101459999996,12.922975735607768,,,,,,,,,
1003,26.48386534,70.52284026,27.50075443436754,31.27206366,65.118741525,17.592440757739002,,,,16.83408146,8.8209825735,7.279206509003488
1007,7.876439049999999,2.9970144735,7.944167239855739,,,,2.86336142,1.7966290569999999,0.6333627577924473,,,
1015,,,,,,,,,,1.9904173145,0.0674210115,54.84810594026266
1020,572.3898038,344.32977619999997,151.05105565631524,,,,,,,,,
1021,,,,,,,,,,22.793062581500003,1.157427491,404.4319919901359
1022,,,,,,,,,,2.508234673,1.1461571925,1.618674187995577
1023,83.38981556499999,224.19131245,88.42921390844762,,,,,,,117.95748254999998,65.659706065,41.65503608205983
1024,23.774687025,13.907894030000001,6.999881060078871,,,,3.681464683,18.05793853,11.445547891865319,,,
1029,,,,,,,113.71928684,71.43122092499999,25.034998641686528,,,
1033,2423.4586790000003,1280.8504395,1019.2865214481508,,,,,,,,,
1034,37.21485259,10.268328393500001,70.71405767780092,,,,11.752795174,38.743588645,18.803186738051235,,,
1035,93.57896715,283.94865834999996,127.63088770404593,,,,249.54077360000002,156.80283015,54.848028872362804,,,
1037,,,,12.160717795,7.802577015,2.434245893604808,,,,23.485166937,50.23256868,14.242224094868634
1038,,,,,,,,,,5.91494147,21.47529875,11.274568121258339
1039,,,,7.9966798809999995,5.20171801,1.5017753452467182,,,,,,
1040,3.938219524,40.552695525,33.0587112760812,15.97319044,38.358229235,13.063427896625509,,,,,,
1041,,,,2.4321435585,0.866953002,2.825783488268929,,,,,,
1042,,,,,,,10.120674925,3.8499194075,10.213817640871405,,,
1043,,,,18.7597806,4.334765009,48.00285006651281,,,,,,
1044,,,,,,,,,,141.82455202,44.712705885,210.91791411603396
1047,,,,205.28272142,125.902718,50.04804537229461,,,,,,
1048,,,,,,,,,,10.2078495635,3.5171628875,12.727669894249086
1051,63.011512399999994,157.2376817,56.46592397547582,,,,140.26971344999998,89.654172785,28.57572466765209,,,
1055,237.12574689,127.12368014499998,95.18647253107682,,,,,,,,,
1059,11.81465857,31.05981327,11.92460418893343,,,,14.3168071,1.7966290569999999,87.24942837681118,3.8685256139999997,0.20226303399999998,66.45545179307582
1062,,,,,,,,,,6.701104575,27.1488297,15.400644057506328
1063,,,,10.43170477,6.06867101,3.1367763320061295,,,,,,
1064,,,,,,,,,,9.571431811,2.1574723625,25.477403863616086
1065,13.585535445,2.9970144735,37.409487793684924,,,,,,,85.98055820500001,34.17339104,78.54012984900007
1067,,,,6.599062802000001,19.824888275,8.82337680877829,3.681464683,15.774879690000002,9.271112642731847,,,
1069,,,,59.748893159999994,143.50270845,48.88201519956356,,,,,,
1071,,,,,,,79.12728669999998,30.60744913,76.91508782127582,,,
1074,,,,,,,,,,39.833199875,13.248730677,53.34352548703491
1078,,,,,,,12.275635220000002,6.960404255,4.058913703324096,2.140162668,0.831592734,2.059127265256702
1080,,,,0.694486541,4.171101048000001,2.8977596781258455,0.4090516315,22.34050212,21.529888538133132,,,
1081,,,,,,,0.818103263,3.8499194075,2.3875588450356005,,,
1084,,,,,,,,,,1.2728355059999998,8.686943681999999,6.327772120743679
1085,163.92508291000001,85.50476811499999,71.92284018916668,58.388733404999996,130.12245229,39.545261670938096,,,,,,
1086,132.9611624,64.768004705,71.79944445712007,,,,69.483349785,16.4837649295,170.4074285740587,,,
1087,,,,9.036969028000001,24.48698121,9.748154514304392,1.2271548945,26.477632145,24.080197122098742,48.237813814999996,25.992104945,19.03930305667656
1090,,,,,,,,,,4261.1364040749995,85.609773515,203656.91820760266
1091,,,,,,,2.4543097885,6.2173131745,2.2775424183431516,,,
1092,24.858358355,80.403445585,38.3721952826844,,,,,,,,,
1096,,,,4478.319718500001,2807.868274,993.7816721213253,4063.425532,1596.3148295,3812.929070073544,338.5679005,847.2574242999999,305.4148883235353
1097,3.938219524,10.283963094,3.9156559672691054,,,,,,,,,
1103,,,,32.318115469999995,8.66953002,64.5081789319361,44.90232243,28.354939605,9.656725853467215,,,
1105,,,,,,,517.10025035,293.08868,171.21501809852566,,,
1106,,,,,,,,,,6.083560961,1.3485206175000002,16.626076578745813
1110,3.3963838610000003,0.333001608,28.180977516467003,,,,12.275635220000002,1.7966290569999999,61.1197785855425,,,
1111,,,,320.97379779999994,203.86209065,67.2766177755636,355.8346839,124.42564475,430.37866918769765,,,
1113,,,,4.5156031809999995,22.049786165,13.943335804517321,13.089652205,2.3099516445,50.30492497568991,,,
1118,58.676827079999995,38.268588375,10.883500665322357,,,,,,,,,
1120,,,,3.4724327039999996,11.270389025,5.39538809612864,13.0219658155,36.406744195,15.02050985194752,,,
1123,229.3946777,138.8397469,59.06230510560509,,,,170.7035108,101.859030635,46.530606266740854,39.901469230000004,25.5302234765,8.089733515164902
1124,36.673016925,14.5348104845,33.719062585978754,13.5583348725,32.8291833,11.312057193810215,,,,,,
1126,16.981919305,3.996019298,42.20039654868619,,,,30.695217465,5.38988717,118.8076338412562,19.336336691999996,3.067656015,86.277590993263
1129,6.79276772,2.640560811,6.529227482027998,,,,,,,,,
1136,,,,161.2476561,102.610017745,33.50913202643232,,,,,,
1140,,,,,,,11.1243392655,43.73138095,24.31249926981144,,,
1142,,,,,,,,,,33.168907759999996,21.283000934,6.637916406359036
1149,,,,2.0834596225,13.004295025,9.171173497618902,1.2271548945,11.806419515,9.479659753608459,6.0335418625,12.2936666105,3.1877521249072003
1150,,,,30.228893184999997,13.543920105,20.5544867750329,,,,,,
1151,37.21485259,24.42323316,6.699585045518746,18.062412723999998,61.48726555500001,30.66842908646256,,,,,,
1153,,,,,,,,,,10.706792785,28.59908418,11.193858144152331
1157,,,,,,,28.52799834,63.930601280000005,19.60476313116411,,,
1160,,,,,,,,,,5.178797458,1.5732238585,8.26338916179829
1165,23.087481481,13.5045362545,6.800147556603323,10.080139503,49.4649543,31.358840992480012,5.654950174,3.0799355260000003,2.1528698836192977,,,
1166,16.981919305,1.3163717295,186.42863208059651,,,,,,,,,
1167,,,,5.9045762625,18.206013035,8.311833369387413,14.434681793,3.5932581139999997,32.71027676237285,,,
1168,52.571264899999996,20.752398121,48.78666442290493,,,,21.687909015000002,97.74018319999999,59.17677069292025,,,
1170,,,,5.910338926,47.240056415,36.15883801481172,15.99502937,36.7440839,11.71680494363648,,,
1174,110.56088645,45.825999795,91.44602559643285,,,,13.1275816755,30.469328599999997,9.8701284278842,168.648468315,90.270483405,68.05223908008814
1183,,,,2.4321435585,6.06867101,2.1791149798237432,,,,,,
1184,,,,,,,,,,10.139268265,2.2699745690000004,27.28038636185502
1190,,,,2.0863409545,6.60829609,3.094304185070924,,,,,,
1191,,,,,,,,,,30.82929258,14.641830539,17.89625461316889
1193,51.19685379999999,127.16591137500001,45.38399989769796,,,,,,,,,
1197,7.876439049999999,23.14594819,10.07337904079805,21.9036986925,50.168243335,15.924107178983714,4.0905163145,30.488908365,22.856676090505267,,,
1198,,,,,,,28.270664590000003,113.83282283,64.31258349465637,213.484619,124.642724195,63.32405139183654
1202,,,,,,,7.771980995,24.39013595,11.322736153440385,1.010781137,3.9894111394999996,2.2239464375950786
1203,72.658828295,188.22246595000001,70.95303039757106,,,,,,,,,
1205,,,,6.250378865,18.909302076,8.474577021294953,,,,10.738249679499999,2.6294194415,25.006709386461775
1208,58.676827079999995,13.226256110000001,156.18587635976195,11.817796523999998,34.67812007,15.069859368757934,,,,,,
1209,6.79276772,3.9491151889999996,2.047638351898858,,,,,,,,,
1210,,,,,,,453.01975625,293.1534351,87.18042355300011,,,
1212,,,,,,,,,,63.162953959999996,18.4736582725,108.10707438589735
1213,,,,,,,185.07459254999998,117.61067405,38.698700914167915,,,
1214,,,,7.639351949999999,1.7339060035,20.113138634180448,6.953877735,30.043997454,17.745762009667914,,,
1215,,,,,,,39.652337605,115.43388924,49.75006565245459,,,
1217,304.76268430000005,117.45414326999999,298.7079771390956,,,,,,,,,
1218,,,,,,,,,,4.0931436445,1.4609224330000001,4.742612167329573
1221,40.75660633,26.389973405,7.821157620514623,17.728135449499998,58.93503976,28.81153503534523,,,,,,
1222,,,,,,,0.4090516315,1.654852009,0.9378594412904645,,,
1225,,,,,,,,,,0.29949070699999997,3.0342466825,2.4648260435341043
1229,43.320414765,6.930494961,191.07239393338784,,,,,,,,,
1231,,,,30.92914239,108.630055565,55.57791420456676,,,,46.84637791,24.0921428105,21.490625347682492
1232,1520.1659418499999,590.23646155,1465.1227002481137,,,,,,,,,
1233,254.64950184999998,110.43765745,188.31489679745826,,,,,,,,,
1234,3.3963838610000003,9.880605321500001,4.255319039747433,33.3785739375,13.87124803,27.4334193461481,,,,38.559428555,95.15820553,33.664165241702314
1235,,,,,,,,,,53.404028515,15.406403820000001,93.71554188315918
1236,82.70260999999999,43.1463522285,36.26488562923761,,,,39.54263546999999,90.64165844000001,28.806954698616934,,,
1237,,,,,,,41.625823095,18.59815392,28.512160395823045,,,
1238,,,,677.2453504500002,277.56620025,575.5146806805569,817.5221636499999,227.14630725,1534.445600457955,24.053003394999998,49.221153115,12.869177584043607
1239,315.2822195499999,209.23903785000002,53.743108841480435,,,,220.193519,458.69973465,124.01405670550302,,,
1242,107.16450258999998,55.70660512,47.53323607369436,12.500757735,34.67812007,14.182873787422023,,,,146.43520109,72.22288789000001,76.25653849349128
1243,,,,,,,,,,5.515724504,1.584393766,9.754747653774613
1245,,,,1.043170477,13.216592185,11.21258748143825,,,,,,
1252,7.876439049999999,0.333001608,170.88040139844458,,,,,,,,,
1259,93.869706895,235.04279774999998,84.79239428877197,,,,,,,,,
1268,27.171070885,14.8365426875,10.254450046714942,2.0863409545,4.334765009,1.1662479323234334,5.31767121,2.7389393075,2.427895428994011,,,
1272,,,,,,,332.8560199,157.1023075,196.61943808420452,119.106674055,29.429773396999998,273.25886622166706
1275,,,,,,,,,,12.697210096,34.475982465,13.75783638311808
1276,3.938219524,0.333001608,39.0316320089583,,,,,,,4.130579983,0.707920619,16.54789648382438
1278,,,,17.02500491,4.334765009,37.1513077203887,,,,,,
1279,145.75376624,81.144477795,51.443551881806904,38.216929065,128.45494384,63.391093149950635,70.896065755,1149.293770735,1011.8749789815733,,,
1280,,,,,,,,,,241.5363953,147.96113165,59.17993374016624
1282,,,,56.98247233,115.54791522000001,29.68388563628688,,,,,,
1284,,,,,,,,,,14.8625382825,6.0454508140000005,12.859426669579006
1285,,,,,,,,,,1.1605264905,3.472483256,1.539285776628442
1286,,,,36.130588110000005,105.58683789999999,45.689128785727874,,,,,,
1287,,,,2.0834596225,23.783692170000002,19.79928470523836,,,,,,
1288,112.873599,58.594176682500006,50.282397568041226,,,,120.91708652,8.213161405,1546.5633889277656,,,
1289,,,,,,,,,,4.7295613974999995,2.741921648,1.440855093971825
1291,,,,139.738742655,65.118741525,85.50755801236596,15.134910365,49.63459071,23.979807768766015,298.42985434999997,115.20187518,291.42314131836633
1293,,,,,,,,,,6.4204880065,0.2359735395,162.08689869879373
1294,57.98962151999999,18.777840526,81.88182057422907,,,,2.4543097885,19.938902515,15.332387656822677,180.21000551,79.07648729499999,129.34297989726784
1295,,,,,,,,,,41.94159371,19.4736027555,25.92281581737197
1296,,,,26.744935149999996,73.788271545,29.992239319814953,70.4911004,45.179700755,14.180416011675414,,,
1298,50.258552370000004,23.510219205,30.432439649634446,,,,18.407323415,38.682490005,10.627092004654218,,,
1303,13.585535445,93.62970168999999,68.42987251065325,45.153150479999994,25.141637050000003,15.928185939629174,,,,123.62357629499999,77.078505785,28.106974398593945
1305,,,,,,,,,,10.700813341,4.910865091,6.826394151840093
1306,3.938219524,27.992442631,20.670066450026788,,,,,,,,,
1308,,,,16.342043701,6.935624015,12.757429052931203,0.818103263,5.133225875,3.627403821694034,,,
1314,22.003810155,65.366796265,28.76611172364994,75.05352905000001,30.88298014,63.175165808681015,,,,90.27377822499999,26.071498995,158.10109956153244
1319,57.73852565,3.290929324,900.8217599993189,,,,2.0452581569999997,43.053045035,39.05968981437619,,,
1320,,,,0.694486541,3.3041480460000003,2.0611464970292275,,,,22.156644828500003,3.9105190475,85.13476138900536
